	high_loss_example	low_loss_example	set_id	cataphora_condition	item_num	gpt2:high_loss	gpt2:low_loss	gpt2:loss_diff
1693	she had already finished the meal preparations when Jennifer remembered they had forgotten an important ingredient.	Jennifer had already finished the meal preparations when she remembered they had forgotten an important ingredient.	HB02	A	4	4.999492168426514	4.383566856384277	0.6159253120422363
1694	she had already finished the meal preparations when Lisa remembered they had forgotten an important ingredient.	Lisa had already finished the meal preparations when she remembered they had forgotten an important ingredient.	HB02	A	4	4.912553310394287	4.306803226470947	0.6057500839233398
1695	she had already finished the meal preparations when Kimberley remembered they had forgotten an important ingredient.	Kimberley had already finished the meal preparations when she remembered they had forgotten an important ingredient.	HB02	A	4	4.980419158935547	4.537919998168945	0.44249916076660156
1696	she had already finished the meal preparations when Michelle remembered they had forgotten an important ingredient.	Michelle had already finished the meal preparations when she remembered they had forgotten an important ingredient.	HB02	A	4	5.04246711730957	4.3699822425842285	0.6724848747253418
1697	she had already finished the meal preparations when Amy remembered they had forgotten an important ingredient.	Amy had already finished the meal preparations when she remembered they had forgotten an important ingredient.	HB02	A	4	4.89711332321167	4.378420829772949	0.5186924934387207
1698	she had already finished the meal preparations when Angela remembered they had forgotten an important ingredient.	Angela had already finished the meal preparations when she remembered they had forgotten an important ingredient.	HB02	A	4	4.997094631195068	4.564007759094238	0.4330868721008301
1699	she had already finished the meal preparations when Melissa remembered they had forgotten an important ingredient.	Melissa had already finished the meal preparations when she remembered they had forgotten an important ingredient.	HB02	A	4	4.9689555168151855	4.492104530334473	0.4768509864807129
1700	she had already finished the meal preparations when Tammy remembered they had forgotten an important ingredient.	Tammy had already finished the meal preparations when she remembered they had forgotten an important ingredient.	HB02	A	4	4.980988025665283	4.4832377433776855	0.49775028228759766
1701	she had already finished the meal preparations when Mary remembered they had forgotten an important ingredient.	Mary had already finished the meal preparations when she remembered they had forgotten an important ingredient.	HB02	A	4	4.958589553833008	4.438439846038818	0.5201497077941895
1702	she had already finished the meal preparations when Tracy remembered they had forgotten an important ingredient.	Tracy had already finished the meal preparations when she remembered they had forgotten an important ingredient.	HB02	A	4	5.094133377075195	4.648510932922363	0.44562244415283203
1703	she had already finished the meal preparations when Julie remembered they had forgotten an important ingredient.	Julie had already finished the meal preparations when she remembered they had forgotten an important ingredient.	HB02	A	4	5.010498046875	4.503194808959961	0.5073032379150391
1704	she had already finished the meal preparations when Karen remembered they had forgotten an important ingredient.	Karen had already finished the meal preparations when she remembered they had forgotten an important ingredient.	HB02	A	4	4.90142297744751	4.643945217132568	0.2574777603149414
1705	she had already finished the meal preparations when Laura remembered they had forgotten an important ingredient.	Laura had already finished the meal preparations when she remembered they had forgotten an important ingredient.	HB02	A	4	4.920445919036865	4.372463226318359	0.5479826927185059
1706	she had already finished the meal preparations when Christine remembered they had forgotten an important ingredient.	Christine had already finished the meal preparations when she remembered they had forgotten an important ingredient.	HB02	A	4	5.12559700012207	4.617498874664307	0.5080981254577637
1707	she had already finished the meal preparations when Nina remembered they had forgotten an important ingredient.	Nina had already finished the meal preparations when she remembered they had forgotten an important ingredient.	HB02	A	4	5.0160603523254395	4.720882415771484	0.2951779365539551
1708	she had already finished the meal preparations when Susan remembered they had forgotten an important ingredient.	Susan had already finished the meal preparations when she remembered they had forgotten an important ingredient.	HB02	A	4	4.897568225860596	4.380229473114014	0.517338752746582
1709	she had already finished the meal preparations when Dawn remembered they had forgotten an important ingredient.	Dawn had already finished the meal preparations when she remembered they had forgotten an important ingredient.	HB02	A	4	5.0491180419921875	4.763185024261475	0.2859330177307129
